#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_67794 flag=1 multi=2.8414 len=1555	183.5312	1555	0.0000	100.0000	1555	1292	1547	0.3474	186	47.83
k105_155313 flag=1 multi=3.0000 len=2177	12.4175	2177	0.0000	100.0000	2177	137	138	0.6217	13	4.27
k105_155328 flag=1 multi=2.4703 len=2548	80.1550	2548	0.0000	100.0000	2548	941	1094	0.3466	73	43.18
k105_67825 flag=0 multi=2.9863 len=1570	9.8299	1570	0.0000	95.1592	1494	75	79	0.4229	10	4.79
k105_67826 flag=0 multi=2.9935 len=3177	23.9308	3177	0.0000	100.0000	3177	361	363	0.3668	21	14.36
k105_67833 flag=1 multi=3.0000 len=1744	8.1164	1744	0.0000	100.0000	1744	72	71	0.5483	8	2.41
k105_67843 flag=1 multi=2.0000 len=1676	10.2309	1676	0.0000	100.0000	1676	87	87	0.5766	10	3.22
k105_67850 flag=1 multi=3.0000 len=2042	7.2664	2042	0.0000	100.0000	2042	74	75	0.5125	7	2.77
k105_155383 flag=1 multi=4.0000 len=2085	11.8849	2085	0.0000	100.0000	2085	129	123	0.5447	12	4.11
k105_67862 flag=0 multi=30.6732 len=2559	94.2485	2559	0.0000	100.0000	2559	1193	1208	0.3309	96	24.13
k105_155401 flag=1 multi=3.0000 len=2416	8.1064	2416	0.0000	100.0000	2416	98	98	0.5313	8	3.18
k105_155422 flag=1 multi=2.0000 len=1662	18.3502	1662	0.0000	100.0000	1662	153	155	0.5968	18	5.69
k105_67885 flag=1 multi=2.7767 len=2541	9.2814	2541	0.0000	100.0000	2541	116	119	0.3529	9	3.16
k105_155427 flag=1 multi=4.0000 len=4010	10.9369	4010	0.0000	100.0000	4010	221	221	0.5962	10	4.95
k105_155430 flag=1 multi=2.9155 len=1951	8.7391	1951	0.0000	100.0000	1951	86	87	0.6135	8	3.92
k105_67904 flag=0 multi=5.4263 len=1564	38.9584	1564	0.0000	100.0000	1564	312	307	0.4683	40	9.80
k105_67909 flag=1 multi=1.9546 len=1581	8.5427	1581	0.0000	100.0000	1581	63	72	0.5646	8	3.04
k105_155432 flag=1 multi=4.0872 len=8990	17.9357	8990	0.0000	99.4994	8945	813	818	0.6260	18	5.75
k105_67910 flag=1 multi=3.0000 len=13988	16.5701	13988	0.0000	100.0000	13988	1157	1190	0.6417	16	5.13
k105_155454 flag=1 multi=4.0000 len=3134	16.0495	3134	0.0000	100.0000	3134	244	258	0.3863	16	5.39
k105_67912 flag=1 multi=3.0000 len=1853	10.8403	1853	0.0000	100.0000	1853	101	104	0.6253	11	3.89
k105_67913 flag=0 multi=3.0000 len=2212	21.0809	2212	0.0000	100.0000	2212	239	231	0.6338	22	5.32
k105_155474 flag=1 multi=2.9355 len=3020	8.5778	3020	0.0000	100.0000	3020	131	133	0.6965	9	3.44
k105_67921 flag=1 multi=2.9505 len=2490	9.7470	2490	0.0000	100.0000	2490	119	123	0.5193	10	3.39
k105_67947 flag=1 multi=3.0000 len=2140	8.8556	2140	0.0000	98.6916	2112	95	95	0.4110	8	3.75
k105_67951 flag=1 multi=3.0000 len=2007	12.4255	2007	0.0000	100.0000	2007	120	134	0.6341	12	5.20
k105_67954 flag=1 multi=3.0000 len=2069	8.4345	2069	0.0000	100.0000	2069	89	88	0.6054	8	3.90
k105_155501 flag=0 multi=3.9979 len=14064	15.4785	14064	0.0000	100.0000	14064	1087	1116	0.6179	15	5.61
k105_67955 flag=1 multi=2.9515 len=2660	9.9038	2660	0.0000	100.0000	2660	131	133	0.3361	9	3.21
k105_155507 flag=1 multi=3.7032 len=3616	18.7600	3616	0.0000	100.0000	3616	336	343	0.5812	19	5.82
k105_155519 flag=1 multi=3.0000 len=1647	9.7899	1647	0.0000	100.0000	1647	85	81	0.6966	9	3.34
k105_67972 flag=1 multi=2.7421 len=3153	21.9892	3153	0.0000	100.0000	3153	339	360	0.6019	22	7.78
k105_67986 flag=1 multi=4.0000 len=1898	12.5385	1898	0.0000	100.0000	1898	120	122	0.5602	12	3.98
k105_68000 flag=0 multi=7.4876 len=2365	27.2317	2365	0.0000	100.0000	2365	322	323	0.3619	27	6.68
k105_68006 flag=0 multi=3.0000 len=1944	15.3848	1944	0.0000	99.0741	1926	154	145	0.3794	15	7.19
k105_155565 flag=0 multi=4.0000 len=2662	22.5605	2662	0.0000	100.0000	2662	294	304	0.3815	24	7.25
k105_68013 flag=0 multi=7.9111 len=1679	31.3055	1679	0.0000	100.0000	1679	262	270	0.4571	27	15.64
k105_68022 flag=1 multi=3.0000 len=2533	11.2258	2533	0.0000	100.0000	2533	144	146	0.6265	11	3.92
k105_68041 flag=1 multi=3.0000 len=1989	8.2981	1989	0.0000	100.0000	1989	85	86	0.7054	8	2.37
k105_68053 flag=1 multi=3.0000 len=4667	23.3673	4667	0.0000	100.0000	4667	543	548	0.4990	23	5.91
k105_155622 flag=1 multi=2.5264 len=2886	8.7741	2886	0.0000	100.0000	2886	129	132	0.6871	8	3.97
k105_68058 flag=1 multi=2.8932 len=1622	12.0617	1622	0.0000	100.0000	1622	96	102	0.5923	12	4.89
k105_155627 flag=1 multi=3.0000 len=2095	7.9079	2095	0.0000	100.0000	2095	83	84	0.5505	8	2.69
k105_155640 flag=1 multi=4.0000 len=1657	9.4031	1657	0.0000	100.0000	1657	78	77	0.4805	9	5.08
k105_155643 flag=1 multi=3.8532 len=3069	15.4106	3069	0.0000	100.0000	3069	227	246	0.4689	14	6.32
k105_68097 flag=1 multi=1.9653 len=2465	8.5217	2465	0.0000	100.0000	2465	108	104	0.5241	9	3.44
k105_155658 flag=0 multi=5.0000 len=1923	41.0187	1923	0.0000	100.0000	1923	387	397	0.3650	37	18.86
k105_68104 flag=1 multi=3.0000 len=3753	12.7693	3753	0.0000	100.0000	3753	240	241	0.6195	13	3.90
k105_155702 flag=1 multi=3.0000 len=1651	19.9134	1651	0.0000	100.0000	1651	163	173	0.6162	19	7.58
k105_155714 flag=1 multi=3.0000 len=2286	20.2791	2286	0.0000	100.0000	2286	215	248	0.4673	15	14.20
k105_155733 flag=1 multi=3.0000 len=2327	6.2737	2327	0.0000	99.6562	2319	74	74	0.5110	6	2.23
k105_68169 flag=1 multi=3.0000 len=1915	14.1833	1915	0.0000	100.0000	1915	130	141	0.4622	14	4.40
k105_155741 flag=1 multi=2.1724 len=1921	17.8334	1921	0.0000	100.0000	1921	172	175	0.5094	18	3.93
k105_68177 flag=1 multi=2.7156 len=2014	24.1857	2014	0.0000	100.0000	2014	241	246	0.5093	25	7.23
k105_68184 flag=1 multi=2.0000 len=3154	24.5888	3154	0.0000	100.0000	3154	386	390	0.6021	25	8.68
k105_68185 flag=1 multi=2.5329 len=1593	26.7784	1593	0.0000	100.0000	1593	214	213	0.3521	27	6.97
k105_68196 flag=1 multi=3.0000 len=1958	20.4576	1958	0.0000	100.0000	1958	194	210	0.6036	21	4.72
k105_155778 flag=1 multi=1.9694 len=3177	12.5376	3177	0.0000	100.0000	3177	198	203	0.5415	12	3.43
k105_155784 flag=1 multi=4.0000 len=1928	9.9793	1928	0.0000	100.0000	1928	96	98	0.5855	10	3.69
k105_68217 flag=1 multi=3.9330 len=4270	15.4770	4270	0.0000	100.0000	4270	335	340	0.6557	15	4.47
k105_155798 flag=1 multi=3.0000 len=1602	12.0993	1602	0.0000	100.0000	1602	98	97	0.5735	12	4.65
k105_155808 flag=1 multi=3.0000 len=2027	9.6912	2027	0.0000	100.0000	2027	98	98	0.5309	10	2.81
k105_155812 flag=1 multi=3.0000 len=3615	10.2382	3615	0.0000	99.2531	3588	185	185	0.4506	10	3.46
k105_68242 flag=1 multi=2.8379 len=2894	23.5864	2894	0.0000	100.0000	2894	338	335	0.4828	23	6.25
k105_155814 flag=1 multi=2.9117 len=4249	23.7731	4249	0.0000	100.0000	4249	504	504	0.4671	24	5.76
k105_68250 flag=1 multi=3.8850 len=1957	20.3602	1957	0.0000	100.0000	1957	199	200	0.2917	20	6.37
k105_155815 flag=1 multi=3.0000 len=1849	9.4413	1849	0.0000	100.0000	1849	86	88	0.4722	9	3.35
k105_155816 flag=1 multi=4.0000 len=6754	12.1106	6754	0.0000	100.0000	6754	408	413	0.6177	12	3.65
k105_68261 flag=1 multi=2.8912 len=1870	8.3401	1870	0.0000	100.0000	1870	79	81	0.6803	7	3.33
k105_68267 flag=1 multi=3.0000 len=1990	14.4754	1990	0.0000	100.0000	1990	144	145	0.4045	14	5.97
k105_68268 flag=1 multi=5.0000 len=1669	20.9814	1669	0.0000	99.7603	1665	165	186	0.6263	22	7.08
k105_155837 flag=0 multi=2.9127 len=1663	66.7474	1663	0.0000	100.0000	1663	373	386	0.5020	61	25.73
k105_155839 flag=1 multi=2.9226 len=2715	21.7996	2715	0.0000	100.0000	2715	297	300	0.4705	22	5.75
k105_155849 flag=0 multi=8.2882 len=2357	42.3284	2357	0.0000	100.0000	2357	507	501	0.5386	41	9.88
k105_68296 flag=0 multi=4.9845 len=2688	35.3642	2688	0.0000	100.0000	2688	463	486	0.3400	34	12.02
k105_155854 flag=1 multi=6.0000 len=2986	18.7281	2986	0.0000	100.0000	2986	282	276	0.4723	17	6.38
k105_155865 flag=1 multi=2.9068 len=1500	19.7387	1500	0.0000	100.0000	1500	148	149	0.4379	19	5.61
k105_155867 flag=1 multi=3.0000 len=3054	11.1988	3054	0.0000	100.0000	3054	171	175	0.6435	11	4.57
k105_155868 flag=1 multi=2.0000 len=1691	7.9426	1691	0.0000	100.0000	1691	69	71	0.6891	8	2.96
k105_68331 flag=1 multi=3.0000 len=1512	18.5569	1512	0.0000	100.0000	1512	142	145	0.6140	17	6.00
k105_68337 flag=1 multi=3.7660 len=1759	10.3223	1759	0.0000	100.0000	1759	90	92	0.5708	11	3.53
k105_155893 flag=1 multi=3.0000 len=2540	11.0315	2540	0.0000	100.0000	2540	142	141	0.6065	11	3.21
k105_155912 flag=1 multi=5.0000 len=3438	11.2467	3438	0.0000	99.3601	3416	193	193	0.6283	11	5.01
k105_68380 flag=1 multi=1.9020 len=1983	8.6062	1983	0.0000	100.0000	1983	89	87	0.6382	8	3.82
k105_68394 flag=1 multi=3.0000 len=2042	9.3066	2042	0.0000	100.0000	2042	94	96	0.4522	9	3.29
k105_155949 flag=1 multi=2.0000 len=1812	9.9685	1812	0.0000	100.0000	1812	91	90	0.4465	10	3.31
k105_155951 flag=0 multi=4.9804 len=2149	20.2531	2149	0.0000	100.0000	2149	206	231	0.3603	19	11.35
k105_68404 flag=1 multi=3.9791 len=7717	15.2182	7717	0.0000	100.0000	7717	582	586	0.3912	14	6.96
k105_68407 flag=1 multi=4.8417 len=10119	16.0380	10119	0.0000	100.0000	10119	821	821	0.6229	16	4.62
k105_68409 flag=1 multi=4.0000 len=1619	20.5435	1619	0.0000	100.0000	1619	168	165	0.3928	20	5.88
k105_155988 flag=1 multi=3.0000 len=1898	11.1686	1898	0.0000	100.0000	1898	106	106	0.3911	11	3.02
k105_68416 flag=1 multi=2.8732 len=1998	8.9985	1998	0.0000	100.0000	1998	90	92	0.4218	9	3.46
k105_68421 flag=1 multi=4.0000 len=1770	15.4599	1770	0.0000	99.4350	1760	137	136	0.6099	16	6.38
k105_156002 flag=1 multi=3.0000 len=3172	12.5782	3172	0.0000	100.0000	3172	204	200	0.6538	13	3.48
k105_156007 flag=1 multi=3.0000 len=2702	24.2091	2702	0.0000	100.0000	2702	327	328	0.4582	24	6.06
k105_156009 flag=1 multi=1.9617 len=1647	12.3200	1647	0.0000	99.5750	1640	104	102	0.5924	12	5.02
k105_68446 flag=1 multi=2.9622 len=3651	20.6719	3651	0.0000	100.0000	3651	372	380	0.2880	20	6.78
k105_68447 flag=1 multi=2.4731 len=2337	19.5807	2337	0.0000	100.0000	2337	222	243	0.6563	19	6.37
k105_156038 flag=1 multi=3.0000 len=2836	9.8787	2836	0.0000	100.0000	2836	140	140	0.4236	10	2.99
k105_68467 flag=1 multi=4.0000 len=1836	25.9940	1836	0.0000	100.0000	1836	239	242	0.4622	25	5.96
k105_68472 flag=1 multi=5.0000 len=1553	13.3709	1553	0.0000	100.0000	1553	102	107	0.5814	14	6.67
k105_156052 flag=1 multi=5.0000 len=1899	16.0753	1899	0.0000	100.0000	1899	151	155	0.6172	16	6.13
k105_156063 flag=1 multi=2.0888 len=1681	11.0321	1681	0.0000	100.0000	1681	93	96	0.4750	10	3.66
k105_68493 flag=1 multi=3.0000 len=1780	16.4916	1780	0.0000	100.0000	1780	143	150	0.3081	16	6.06
k105_156070 flag=0 multi=9.7496 len=1938	34.0666	1938	0.0000	98.4520	1908	322	335	0.3352	38	13.24
k105_68498 flag=1 multi=6.0000 len=4799	23.7864	4799	0.0000	100.0000	4799	561	590	0.6095	22	10.19
k105_68500 flag=1 multi=1.9473 len=1737	6.6154	1737	0.0000	100.0000	1737	57	59	0.6242	6	2.91
k105_68501 flag=0 multi=8.0000 len=2784	34.6800	2784	0.0000	99.9282	2782	484	480	0.3383	33	8.46
k105_156091 flag=1 multi=3.0000 len=3276	12.9084	3276	0.0000	100.0000	3276	207	214	0.3712	13	3.69
k105_156094 flag=1 multi=2.0374 len=1575	8.4559	1575	0.0000	100.0000	1575	66	67	0.3423	9	3.14
k105_68509 flag=0 multi=1.9947 len=1975	12.7954	1975	0.0000	100.0000	1975	131	127	0.6231	13	4.70
k105_68522 flag=1 multi=3.0000 len=2160	14.6514	2160	0.0000	100.0000	2160	162	161	0.6284	15	3.65
k105_156119 flag=1 multi=3.0601 len=3217	21.0190	3217	0.0000	100.0000	3217	342	346	0.5895	21	6.07
k105_68533 flag=1 multi=1.9462 len=1554	12.9839	1554	0.0000	100.0000	1554	99	109	0.5461	13	3.94
k105_68544 flag=1 multi=3.9332 len=4102	15.7082	4102	0.0000	99.5612	4084	321	333	0.6216	16	4.84
k105_68546 flag=1 multi=2.0000 len=1681	9.2017	1681	0.0000	100.0000	1681	78	81	0.6946	9	3.23
k105_68562 flag=1 multi=2.9574 len=1606	10.2161	1606	0.0000	100.0000	1606	84	84	0.6202	10	3.87
k105_68570 flag=1 multi=3.9103 len=3216	10.1915	3216	0.0000	100.0000	3216	165	165	0.5165	10	3.72
k105_68576 flag=1 multi=4.0000 len=1737	9.6408	1737	0.0000	100.0000	1737	84	84	0.5967	9	3.49
k105_68577 flag=1 multi=3.9926 len=4158	70.1811	4158	0.0000	100.0000	4158	1341	1558	0.3110	73	27.29
k105_156183 flag=1 multi=4.9384 len=5102	23.9726	5102	0.0000	100.0000	5102	601	622	0.3971	24	5.99
k105_68596 flag=1 multi=2.8191 len=1841	10.0277	1841	0.0000	100.0000	1841	91	96	0.6340	9	4.05
k105_156184 flag=0 multi=8.9681 len=26692	22.0460	26692	0.0000	100.0000	26692	2960	2967	0.5630	22	5.95
k105_156206 flag=1 multi=2.8139 len=1728	18.8044	1728	0.0000	100.0000	1728	162	172	0.6820	20	7.18
k105_156209 flag=1 multi=3.0000 len=1718	7.0303	1718	0.0000	100.0000	1718	60	61	0.5502	7	2.00
k105_156215 flag=1 multi=1.9406 len=1518	10.2345	1518	0.0000	98.3531	1493	78	77	0.3731	10	4.15
k105_68660 flag=0 multi=4.0000 len=1950	18.9174	1950	0.0000	100.0000	1950	180	198	0.6718	19	5.19
k105_68663 flag=1 multi=4.0000 len=2842	16.2956	2842	0.0000	100.0000	2842	228	238	0.6233	16	5.80
k105_68664 flag=1 multi=2.0000 len=1778	10.2402	1778	0.0000	100.0000	1778	88	95	0.5264	10	3.31
k105_68672 flag=1 multi=3.0000 len=2115	8.0530	2115	0.0000	100.0000	2115	85	85	0.5484	8	2.46
k105_156240 flag=1 multi=4.9138 len=4560	30.5919	4560	0.0000	100.0000	4560	678	710	0.3454	31	10.62
k105_156251 flag=1 multi=3.6260 len=3209	13.4254	3209	0.0000	100.0000	3209	210	218	0.3652	13	3.80
k105_68707 flag=1 multi=2.0000 len=1918	9.0584	1918	0.0000	99.4265	1907	87	88	0.5408	8	4.42
k105_156264 flag=1 multi=1.9947 len=3507	9.8090	3507	0.0000	100.0000	3507	174	171	0.5343	9	3.52
k105_68716 flag=1 multi=1.9241 len=1593	7.2567	1593	0.0000	100.0000	1593	59	59	0.6629	7	3.22
k105_68717 flag=1 multi=2.0000 len=1639	9.6833	1639	0.0000	100.0000	1639	80	80	0.6658	9	4.04
k105_156266 flag=1 multi=4.0000 len=5165	14.3266	5165	0.0000	99.6321	5146	366	370	0.4423	14	5.09
k105_68718 flag=1 multi=3.9340 len=2877	16.4661	2877	0.0000	100.0000	2877	235	240	0.4730	15	6.70
k105_156300 flag=1 multi=2.9410 len=3258	24.4288	3258	0.0000	100.0000	3258	403	396	0.5015	24	4.88
k105_68740 flag=0 multi=6.2248 len=3183	19.1282	3183	0.0000	97.9893	3119	312	303	0.5209	20	5.48
k105_156303 flag=1 multi=3.0000 len=2146	10.2484	2146	0.0000	100.0000	2146	111	108	0.4288	11	3.53
k105_68747 flag=1 multi=2.9162 len=1991	12.6077	1991	0.0000	100.0000	1991	126	127	0.5338	12	3.92
k105_68777 flag=1 multi=2.8960 len=2163	25.1854	2163	0.0000	100.0000	2163	275	276	0.5314	25	4.90
k105_68778 flag=1 multi=1.9037 len=2410	11.8589	2410	0.0000	100.0000	2410	143	142	0.4717	12	3.04
k105_156354 flag=1 multi=1.9926 len=1592	163.5898	1592	0.0000	100.0000	1592	1322	1274	0.4780	161	89.04
k105_156356 flag=1 multi=3.0000 len=2234	14.9324	2234	0.0000	100.0000	2234	168	168	0.5912	15	5.02
k105_68795 flag=1 multi=3.0000 len=2375	7.8101	2375	0.0000	100.0000	2375	91	94	0.5439	7	3.06
k105_156379 flag=1 multi=1.9568 len=1727	9.4441	1727	0.0000	100.0000	1727	78	84	0.3850	9	3.72
k105_68811 flag=1 multi=1.9413 len=2048	20.8398	2048	0.0000	100.0000	2048	215	221	0.6652	21	9.14
k105_156390 flag=1 multi=3.6075 len=2087	26.8582	2087	0.0000	100.0000	2087	274	293	0.5621	24	9.52
k105_68828 flag=1 multi=5.8989 len=2824	16.7663	2824	0.0000	100.0000	2824	231	239	0.3578	17	6.08
k105_68832 flag=0 multi=5.9821 len=2898	17.7233	2898	0.0000	99.8620	2894	255	263	0.5590	18	5.10
k105_68835 flag=0 multi=3.9867 len=4848	17.2941	4848	0.0000	100.0000	4848	418	428	0.5769	17	5.45
k105_156420 flag=1 multi=5.0000 len=2651	16.8631	2651	0.0000	97.8121	2593	226	229	0.6377	17	5.27
k105_156430 flag=1 multi=2.9743 len=1817	23.7430	1817	0.0000	100.0000	1817	211	217	0.3189	24	9.34
k105_68856 flag=1 multi=2.8906 len=1878	7.0197	1878	0.0000	100.0000	1878	69	67	0.7056	7	2.26
k105_68862 flag=1 multi=2.0241 len=2054	22.4990	2054	0.0000	100.0000	2054	231	234	0.4992	22	5.46
k105_156440 flag=0 multi=3.0000 len=1893	10.3286	1893	0.0000	100.0000	1893	101	97	0.5877	10	4.72
k105_68881 flag=1 multi=2.9211 len=2411	15.8590	2411	0.0000	100.0000	2411	189	199	0.5794	15	4.22
k105_156458 flag=1 multi=4.0000 len=4092	15.9929	4092	0.0000	100.0000	4092	327	333	0.6212	16	5.24
k105_156459 flag=1 multi=3.0000 len=3715	12.6546	3715	0.0000	99.6770	3703	231	243	0.6027	12	5.27
k105_68900 flag=1 multi=3.1732 len=2952	11.5247	2952	0.0000	100.0000	2952	168	171	0.3788	11	4.31
k105_156478 flag=1 multi=4.0000 len=3637	16.2700	3637	0.0000	100.0000	3637	292	308	0.5880	16	4.58
k105_156483 flag=1 multi=2.8424 len=2027	10.6108	2027	0.0000	100.0000	2027	105	107	0.3741	9	6.03
k105_156493 flag=1 multi=4.7472 len=4408	19.0009	4408	0.0000	100.0000	4408	414	430	0.6129	19	5.81
k105_68933 flag=1 multi=3.0000 len=1820	11.7588	1820	0.0000	99.1209	1804	107	107	0.4075	12	5.03
k105_156514 flag=1 multi=4.4529 len=2238	64.4084	2238	0.0000	100.0000	2238	676	762	0.3662	61	23.83
k105_68961 flag=1 multi=3.0000 len=2511	15.7340	2511	0.0000	100.0000	2511	197	210	0.6647	16	4.77
k105_156529 flag=1 multi=3.0000 len=1777	8.4164	1777	0.0000	100.0000	1777	72	79	0.5785	8	3.26
k105_68964 flag=1 multi=3.0000 len=1643	9.5788	1643	0.0000	99.9391	1642	78	79	0.4424	9	3.69
k105_68969 flag=1 multi=1.9580 len=2154	14.6871	2154	0.0000	100.0000	2154	156	160	0.3103	14	4.66
k105_156550 flag=1 multi=2.0000 len=1703	10.8990	1703	0.0000	100.0000	1703	93	91	0.4853	10	5.07
k105_156571 flag=1 multi=3.0000 len=2334	12.3470	2334	0.0000	100.0000	2334	140	146	0.4994	11	6.14
k105_68993 flag=1 multi=2.9436 len=3796	23.9492	3796	0.0000	100.0000	3796	458	454	0.4816	24	6.02
k105_68994 flag=1 multi=2.0000 len=2326	6.7029	2326	0.0000	100.0000	2326	77	80	0.5690	6	2.90
k105_156572 flag=0 multi=5.6486 len=3509	17.9011	3509	0.0000	99.3730	3487	310	318	0.4737	18	6.51
k105_156574 flag=1 multi=3.0000 len=2376	14.8981	2376	0.0000	100.0000	2376	176	186	0.6288	15	4.81
k105_156576 flag=1 multi=3.0000 len=1608	8.5423	1608	0.0000	100.0000	1608	70	68	0.5549	8	2.56
k105_69018 flag=1 multi=1.8759 len=1564	13.5416	1564	0.0000	100.0000	1564	105	109	0.5725	13	4.28
k105_69031 flag=1 multi=3.0000 len=2996	12.7593	2996	0.0000	100.0000	2996	192	195	0.6024	12	3.95
k105_69032 flag=0 multi=5.9926 len=6891	29.9633	6891	0.0000	100.0000	6891	1026	1039	0.3931	30	5.90
k105_156628 flag=1 multi=4.0000 len=1531	29.7407	1531	0.0000	100.0000	1531	221	230	0.3072	32	15.48
k105_156638 flag=0 multi=5.9850 len=3435	21.3892	3435	0.0000	100.0000	3435	364	371	0.4035	22	7.76
k105_156643 flag=1 multi=3.0000 len=2402	8.6524	2402	0.0000	100.0000	2402	104	105	0.5430	8	3.37
k105_69066 flag=1 multi=3.9566 len=6736	15.0909	6736	0.0000	100.0000	6736	498	514	0.3435	15	4.93
k105_69070 flag=1 multi=4.0000 len=2692	11.3406	2692	0.0000	100.0000	2692	152	155	0.6319	11	4.90
k105_69074 flag=1 multi=1.9422 len=1644	7.6490	1644	0.0000	100.0000	1644	63	63	0.4000	8	2.71
k105_156688 flag=1 multi=4.0000 len=2520	11.4524	2520	0.0000	100.0000	2520	148	144	0.5473	11	3.86
k105_156698 flag=1 multi=1.9596 len=1889	11.6384	1889	0.0000	100.0000	1889	111	110	0.3448	11	3.55
k105_69096 flag=1 multi=2.7450 len=2215	23.1205	2215	0.0000	100.0000	2215	256	259	0.4601	23	6.85
k105_156707 flag=1 multi=1.9335 len=1969	23.9238	1969	0.0000	100.0000	1969	226	247	0.5986	24	6.27
k105_156716 flag=1 multi=2.0000 len=2008	7.3645	2008	0.0000	100.0000	2008	74	74	0.5498	7	2.83
k105_69125 flag=1 multi=2.0000 len=1911	8.2700	1911	0.0000	100.0000	1911	79	79	0.4070	8	2.73
k105_156743 flag=1 multi=2.8139 len=1599	18.4265	1599	0.0000	100.0000	1599	140	155	0.5763	19	7.13
k105_156747 flag=1 multi=3.4595 len=2055	11.0672	2055	0.0000	100.0000	2055	116	115	0.6276	11	3.79
k105_69142 flag=0 multi=18.0000 len=1717	104.4636	1717	0.0000	100.0000	1717	890	915	0.3403	104	17.67
k105_69143 flag=1 multi=4.9293 len=2989	19.4476	2989	0.0000	100.0000	2989	294	294	0.6171	19	5.83
k105_69148 flag=1 multi=3.8506 len=1852	10.9006	1852	0.0000	99.6760	1846	100	105	0.6472	11	3.63
k105_69165 flag=1 multi=2.0000 len=2054	19.3106	2054	0.0000	100.0000	2054	197	198	0.4893	20	4.71
k105_69166 flag=1 multi=2.0000 len=1824	12.1239	1824	0.0000	100.0000	1824	110	110	0.3150	12	5.28
k105_156785 flag=1 multi=3.9153 len=3929	14.7060	3929	0.0000	100.0000	3929	278	298	0.3857	14	5.87
k105_69176 flag=1 multi=2.9442 len=2042	9.9476	2042	0.0000	100.0000	2042	105	101	0.6142	10	3.47
k105_69183 flag=1 multi=3.0000 len=1891	11.0883	1891	0.0000	100.0000	1891	104	106	0.4400	12	5.58
k105_69194 flag=1 multi=1.9595 len=3911	9.9087	3911	0.0000	100.0000	3911	195	193	0.5573	10	3.92
k105_69197 flag=1 multi=4.0000 len=1653	18.2021	1653	0.0000	100.0000	1653	149	152	0.3516	18	5.58
k105_156804 flag=0 multi=7.5536 len=10736	26.0911	10736	0.0000	100.0000	10736	1388	1396	0.3203	26	6.74
k105_69202 flag=1 multi=3.0000 len=2021	13.7541	2021	0.0000	100.0000	2021	140	138	0.3729	13	3.74
k105_156806 flag=1 multi=2.7838 len=2159	26.0310	2159	0.0000	100.0000	2159	281	285	0.4976	26	5.72
k105_156820 flag=1 multi=3.0000 len=2293	12.3393	2293	0.0000	100.0000	2293	140	144	0.6162	12	3.48
k105_156825 flag=0 multi=3.9911 len=3478	14.1354	3478	0.0000	100.0000	3478	243	247	0.4540	14	3.40
k105_69230 flag=1 multi=3.0000 len=1898	10.6733	1898	0.0000	100.0000	1898	102	102	0.4362	10	4.19
k105_156831 flag=1 multi=1.9176 len=1804	15.5521	1804	0.0000	100.0000	1804	138	141	0.3338	16	4.12
k105_156833 flag=1 multi=3.5218 len=3367	12.4214	3367	0.0000	100.0000	3367	207	210	0.4038	12	3.83
k105_69241 flag=1 multi=3.0000 len=2401	9.2053	2401	0.0000	100.0000	2401	111	115	0.6467	8	3.99
k105_156837 flag=1 multi=2.0000 len=1831	9.0721	1831	0.0000	100.0000	1831	83	84	0.6021	9	3.42
k105_69251 flag=1 multi=3.0000 len=1575	7.3835	1575	0.0000	100.0000	1575	58	59	0.4935	7	2.54
k105_156859 flag=0 multi=7.0000 len=13447	16.9383	13447	0.0000	99.9479	13440	1137	1137	0.4541	16	5.18
k105_69272 flag=0 multi=5.9951 len=10247	25.2972	10247	0.0000	100.0000	10247	1071	1082	0.3392	23	13.91
k105_156872 flag=1 multi=3.8994 len=1656	18.2174	1656	0.0000	100.0000	1656	149	151	0.3709	18	5.60
k105_156873 flag=1 multi=3.9565 len=6388	15.6201	6388	0.0000	100.0000	6388	475	520	0.3963	14	7.43
k105_69301 flag=1 multi=3.0000 len=1809	11.2720	1809	0.0000	100.0000	1809	99	108	0.6810	10	5.31
k105_69319 flag=1 multi=1.9596 len=2701	7.9515	2701	0.0000	100.0000	2701	111	108	0.7015	8	3.23
k105_69320 flag=0 multi=4.9820 len=2333	13.1016	2333	0.0000	100.0000	2333	148	156	0.3476	13	4.32
k105_69327 flag=0 multi=8.8204 len=4648	24.2552	4648	0.0000	100.0000	4648	555	567	0.3556	26	7.77
k105_156929 flag=1 multi=4.0000 len=2047	15.5154	2047	0.0000	100.0000	2047	154	166	0.6064	15	6.37
k105_69333 flag=1 multi=2.8926 len=1502	13.5153	1502	0.0000	100.0000	1502	101	100	0.3914	14	6.13
k105_156935 flag=1 multi=2.8418 len=4440	10.2077	4440	0.0000	100.0000	4440	227	228	0.5140	9	4.06
k105_69352 flag=1 multi=4.0000 len=2100	17.5890	2100	0.0000	100.0000	2100	190	189	0.6571	17	5.13
k105_156946 flag=1 multi=4.5305 len=3187	15.6417	3187	0.0000	100.0000	3187	247	249	0.3334	16	4.54
k105_156948 flag=1 multi=2.7315 len=1684	13.9632	1684	0.0000	100.0000	1684	113	124	0.5889	14	4.42
k105_156949 flag=1 multi=2.0000 len=1897	17.6595	1897	0.0000	100.0000	1897	164	173	0.6354	16	7.42
